Package,Declaring class,Method,Params,CC
org.apache.commons.math4.legacy.ode.events,OverlappingEventsTest,computeDerivatives,"(double t, double[] y, double[] yDot)",1
org.apache.commons.math4.legacy.ode.events,Event,init,"(double t0, double[] y0, double t)",1
org.apache.commons.math4.legacy.ode.events,Event,g,"(double t, double[] y)",1
org.apache.commons.math4.legacy.ode.events,Event,eventOccurred,"(double t, double[] y, boolean increasing)",1
org.apache.commons.math4.legacy.ode.events,Event,resetState,"(double t, double[] y)",1
org.apache.commons.math4.legacy.ode.events,ReappearingEventTest,testDormandPrince,"()",1
org.apache.commons.math4.legacy.ode.events,ReappearingEventTest,testGragg,"()",1
org.apache.commons.math4.legacy.ode.events,ReappearingEventTest,test,"(int integratorType)",1
org.apache.commons.math4.legacy.ode.events,Ode,getDimension,"()",1
org.apache.commons.math4.legacy.ode.events,Ode,computeDerivatives,"(double t, double[] y, double[] yDot)",1
org.apache.commons.math4.legacy.ode.events,Event,init,"(double t0, double[] y0, double t)",1
org.apache.commons.math4.legacy.ode.events,Event,g,"(double t, double[] y)",1
org.apache.commons.math4.legacy.ode.events,Event,eventOccurred,"(double t, double[] y, boolean increasing)",1
org.apache.commons.math4.legacy.ode.events,Event,resetState,"(double t, double[] y)",1
org.apache.commons.math4.legacy.ode.nonstiff,AbstractEmbeddedRungeKuttaFieldIntegratorTest,doTestMinStep,"(Field<T> field)",1
org.apache.commons.math4.legacy.ode.nonstiff,AbstractEmbeddedRungeKuttaFieldIntegratorTest,doTestEventsErrors,"(Field<T> field)",1
org.apache.commons.math4.legacy.ode.nonstiff,AbstractEmbeddedRungeKuttaFieldIntegratorTest,doTestBackward,"(Field<T> field, double epsilonLast, double epsilonMaxValue, double epsilonMaxTime, String name)",1
org.apache.commons.math4.legacy.ode.nonstiff,AbstractEmbeddedRungeKuttaFieldIntegratorTest,doTestKepler,"(Field<T> field, double epsilon)",1
org.apache.commons.math4.legacy.ode.nonstiff,AbstractEmbeddedRungeKuttaFieldIntegratorTest,dYdP,"(DerivativeStructure y, int parameter)",1
org.apache.commons.math4.legacy.ode.nonstiff,KeplerHandler,init,"(FieldODEStateAndDerivative<T> state0, T t)",1
org.apache.commons.math4.legacy.ode.nonstiff,KeplerHandler,handleStep,"(FieldStepInterpolator<T> interpolator, boolean isLast)",1
org.apache.commons.math4.legacy.ode.nonstiff,SinCos,getDimension,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,SinCos,init,"(DerivativeStructure t0, DerivativeStructure[] y0, DerivativeStructure finalTime)",1
org.apache.commons.math4.legacy.ode.nonstiff,SinCos,computeDerivatives,"(DerivativeStructure t, DerivativeStructure[] y)",1
org.apache.commons.math4.legacy.ode.nonstiff,SinCos,theoreticalY,"(double t)",1
org.apache.commons.math4.legacy.ode.nonstiff,SinCos,getDerivatives,"(double t)",1
org.apache.commons.math4.legacy.ode.nonstiff,AbstractRungeKuttaFieldIntegratorTest,doTestSmallStep,"(Field<T> field, double epsilonLast, double epsilonMaxValue, double epsilonMaxTime, String name)",1
org.apache.commons.math4.legacy.ode.nonstiff,AbstractRungeKuttaFieldIntegratorTest,doTestBigStep,"(Field<T> field, double belowLast, double belowMaxValue, double epsilonMaxTime, String name)",1
org.apache.commons.math4.legacy.ode.nonstiff,AbstractRungeKuttaFieldIntegratorTest,doTestBackward,"(Field<T> field, double epsilonLast, double epsilonMaxValue, double epsilonMaxTime, String name)",1
org.apache.commons.math4.legacy.ode.nonstiff,AbstractRungeKuttaFieldIntegratorTest,doTestKepler,"(Field<T> field, double expectedMaxError, double epsilon)",1
org.apache.commons.math4.legacy.ode.nonstiff,AbstractRungeKuttaFieldIntegratorTest,doTestStepSize,"(Field<T> field, double epsilon)",1
org.apache.commons.math4.legacy.ode.nonstiff,AbstractRungeKuttaFieldIntegratorTest,doTestTooLargeFirstStep,"(Field<T> field)",1
org.apache.commons.math4.legacy.ode.nonstiff,AbstractRungeKuttaFieldIntegratorTest,doTestUnstableDerivative,"(Field<T> field, double epsilon)",1
org.apache.commons.math4.legacy.ode.nonstiff,AbstractRungeKuttaFieldIntegratorTest,doTestDerivativesConsistency,"(Field<T> field, double epsilon)",1
org.apache.commons.math4.legacy.ode.nonstiff,AbstractRungeKuttaFieldIntegratorTest,dYdP,"(DerivativeStructure y, int parameter)",1
org.apache.commons.math4.legacy.ode.nonstiff,KeplerHandler,init,"(FieldODEStateAndDerivative<T> state0, T t)",1
org.apache.commons.math4.legacy.ode.nonstiff,KeplerHandler,handleStep,"(FieldStepInterpolator<T> interpolator, boolean isLast)",1
org.apache.commons.math4.legacy.ode.nonstiff,SinCos,getDimension,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,SinCos,init,"(DerivativeStructure t0, DerivativeStructure[] y0, DerivativeStructure finalTime)",1
org.apache.commons.math4.legacy.ode.nonstiff,SinCos,computeDerivatives,"(DerivativeStructure t, DerivativeStructure[] y)",1
org.apache.commons.math4.legacy.ode.nonstiff,SinCos,theoreticalY,"(double t)",1
org.apache.commons.math4.legacy.ode.nonstiff,SinCos,getDerivatives,"(double t)",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsBashforthFieldIntegratorTest,createIntegrator,"(Field<T> field, int nSteps, double minStep, double maxStep, double scalAbsoluteTolerance, double scalRelativeTolerance)",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsBashforthFieldIntegratorTest,createIntegrator,"(Field<T> field, int nSteps, double minStep, double maxStep, double[] vecAbsoluteTolerance, double[] vecRelativeTolerance)",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsBashforthFieldIntegratorTest,testMinStep,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsBashforthFieldIntegratorTest,testIncreasingTolerance,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsBashforthFieldIntegratorTest,exceedMaxEvaluations,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsBashforthFieldIntegratorTest,backward,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsBashforthFieldIntegratorTest,polynomial,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsBashforthFieldIntegratorTest,testStartFailure,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsBashforthIntegratorTest,dimensionCheck,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsBashforthIntegratorTest,testMinStep,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsBashforthIntegratorTest,exceedMaxEvaluations,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsBashforthIntegratorTest,backward,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsBashforthIntegratorTest,testStartFailure,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,readExternal,"(ObjectInput arg0)",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,writeExternal,"(ObjectOutput arg0)",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,getPreviousTime,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,setPreviousTime,"(double time)",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,getCurrentTime,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,setCurrentTime,"(double time)",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,getInterpolatedTime,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,setInterpolatedTime,"(double time)",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,getInterpolatedState,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,getInterpolatedDerivatives,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,getInterpolatedSecondaryState,"(int index)",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,getInterpolatedSecondaryDerivatives,"(int index)",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,isForward,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,copy,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsFieldIntegratorAbstractTest,doDimensionCheck,"(Field<T> field)",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsFieldIntegratorAbstractTest,doExceedMaxEvaluations,"(Field<T> field, int max)",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsFieldIntegratorAbstractTest,doBackward,"(Field<T> field, double epsilonLast, double epsilonMaxValue, double epsilonMaxTime, String name)",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsFieldIntegratorAbstractTest,doTestStartFailure,"(Field<T> field)",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,setPreviousTime,"(T previousTime)",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,setCurrentTime,"(T currentTime)",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,getCurrentTime,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,isForward,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,getPreviousState,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,getCurrentState,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,getInterpolatedState,"(T time)",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsMoultonFieldIntegratorTest,createIntegrator,"(Field<T> field, int nSteps, double minStep, double maxStep, double scalAbsoluteTolerance, double scalRelativeTolerance)",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsMoultonFieldIntegratorTest,createIntegrator,"(Field<T> field, int nSteps, double minStep, double maxStep, double[] vecAbsoluteTolerance, double[] vecRelativeTolerance)",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsMoultonFieldIntegratorTest,testMinStep,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsMoultonFieldIntegratorTest,testIncreasingTolerance,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsMoultonFieldIntegratorTest,exceedMaxEvaluations,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsMoultonFieldIntegratorTest,backward,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsMoultonFieldIntegratorTest,polynomial,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsMoultonFieldIntegratorTest,testStartFailure,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsMoultonIntegratorTest,dimensionCheck,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsMoultonIntegratorTest,testMinStep,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsMoultonIntegratorTest,exceedMaxEvaluations,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsMoultonIntegratorTest,backward,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,readExternal,"(ObjectInput arg0)",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,writeExternal,"(ObjectOutput arg0)",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,getPreviousTime,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,setPreviousTime,"(double time)",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,getCurrentTime,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,setCurrentTime,"(double time)",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,getInterpolatedTime,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,setInterpolatedTime,"(double time)",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,getInterpolatedState,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,getInterpolatedDerivatives,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,getInterpolatedSecondaryState,"(int index)",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,getInterpolatedSecondaryDerivatives,"(int index)",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,isForward,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,PerfectInterpolator,copy,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsNordsieckTransformerTest,testPolynomialExtraDerivative,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsNordsieckTransformerTest,testPolynomialRegular,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsNordsieckTransformerTest,testPolynomialMissingLastDerivative,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsNordsieckTransformerTest,testTransformExact,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsNordsieckTransformerTest,testTransformInexact,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,AdamsNordsieckTransformerTest,checkTransform,"(PolynomialFunction polynomial, int nbSteps, double expectedError)",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungKuttaFieldStepInterpolatorTest,createInterpolator,"(Field<T> field, boolean forward, T[][] yDotK, FieldODEStateAndDerivative<T> globalPreviousState, FieldODEStateAndDerivative<T> globalCurrentState, FieldODEStateAndDerivative<T> softPreviousState, FieldODEStateAndDerivative<T> softCurrentState, FieldEquationsMapper<T> mapper)",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungKuttaFieldStepInterpolatorTest,createButcherArrayProvider,"(Field<T> field)",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungKuttaFieldStepInterpolatorTest,interpolationAtBounds,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungKuttaFieldStepInterpolatorTest,interpolationInside,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungKuttaFieldStepInterpolatorTest,nonFieldInterpolatorConsistency,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaFieldIntegratorTest,createIntegrator,"(Field<T> field, T step)",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaFieldIntegratorTest,testNonFieldIntegratorConsistency,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaFieldIntegratorTest,testMissedEndEvent,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaFieldIntegratorTest,testSanityChecks,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaFieldIntegratorTest,testDecreasingSteps,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaFieldIntegratorTest,testSmallStep,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaFieldIntegratorTest,testBigStep,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaFieldIntegratorTest,testBackward,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaFieldIntegratorTest,testKepler,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaFieldIntegratorTest,testStepSize,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaFieldIntegratorTest,testSingleStep,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaFieldIntegratorTest,testTooLargeFirstStep,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaFieldIntegratorTest,testUnstableDerivative,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaFieldIntegratorTest,testDerivativesConsistency,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaFieldIntegratorTest,testPartialDerivatives,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaIntegratorTest,testSmallStep,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaIntegratorTest,testBigStep,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaIntegratorTest,testBackward,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaIntegratorTest,testKepler,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaIntegratorTest,testStepSize,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaIntegratorTest,testTooLargeFirstStep,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,KeplerHandler,init,"(double t0, double[] y0, double t)",1
org.apache.commons.math4.legacy.ode.nonstiff,KeplerHandler,handleStep,"(StepInterpolator interpolator, boolean isLast)",1
org.apache.commons.math4.legacy.ode.nonstiff,ClassicalRungeKuttaStepInterpolatorTest,derivativesConsistency,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,getField,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,add,"(Decimal64 a)",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,subtract,"(Decimal64 a)",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,negate,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,multiply,"(Decimal64 a)",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,multiply,"(int n)",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,divide,"(Decimal64 a)",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,reciprocal,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,byteValue,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,shortValue,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,intValue,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,longValue,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,floatValue,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,doubleValue,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,compareTo,"(Decimal64 o)",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,equals,"(Object obj)",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,hashCode,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,toString,"()",1
org.apache.commons.math4.legacy.ode.nonstiff,Decimal64,isInfinite,"()",1
